seller_id,seller_state,total_orders,late_rate,avg_delay_days,avg_review_score,total_revenue_at_risk,canceled_orders,reliability_score,reliability_tier
c33847515fa6305ce6feb1e818569f13,SC,114,3.91,-15.44,3.72,1193.86,0,128.93,Reliable
080102cd0a76b09e0dcf55fcacc60e05,MG,122,3.91,-11.88,4.53,320.61,0,121.81,Reliable
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,3.9,-14.73,4.23,153.97,0,127.51,Reliable
4d6d651bd7684af3fffabd5f08d12e5a,SP,363,3.86,-13.03,4.19,2293.65,0,124.13,Reliable
a3f0b55de503387383c7b1de3ad7f678,PR,24,3.85,-14.5,4.38,353.27,0,127.08,Reliable
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,21,3.85,-13.58,3.5,246.46,0,125.23,Reliable
cd06602b43d8800bd0afad514919d35c,SP,43,3.85,-11.63,3.73,54.53,0,121.34,Reliable
ccf8813e5a7d6c84d865cd38bfc2b130,SP,26,3.85,-13.5,4.38,125.64,0,125.08,Reliable
ed4311e67debd72b8610a5347a743087,SP,25,3.85,-8.85,4.31,157.25,0,115.78,Reliable
f7496d659ca9fdaf323c0aae84176632,SP,25,3.85,-20.85,4.58,131.94,0,139.78,Reliable
cea729054f157f5870bdd321a958d994,SP,24,3.85,-9.35,4.19,81.82,0,116.78,Reliable
730937bf88cb151eb2eb849f642fc213,SP,22,3.85,-10.5,4.42,142.73,0,119.08,Reliable
10076e5788b8ee532724bcd460baf762,SP,23,3.85,-12.27,4.62,50.65,0,122.62,Reliable
aafe36600ce604f205b86b5084d3d767,SC,129,3.82,-13.15,4.38,522.07,0,124.39,Reliable
d91fb3b7d041e83b64a00a3edfb37e4f,SP,524,3.81,-12.71,4.11,1613.79,0,123.52,Reliable
669ae81880e08f269a64487cfb287169,SC,161,3.78,-14.28,4.13,669.2,0,126.67,Reliable
0691148aee60ca47977c187804f935ae,PR,47,3.77,-12.75,3.98,347.28,0,123.61,Reliable
7202e2ba20579a9bd1acb29e61fe71f6,SP,51,3.77,-12.17,3.87,513.88,0,122.45,Reliable
9f505651f4a6abe901a56cdc21508025,SP,393,3.76,-11.06,4.27,1218.1,0,120.24,Reliable
00fc707aaaad2d31347cf883cd2dfe10,PR,103,3.7,-15.53,3.76,751.83,0,129.21,Reliable
093805f8f2aeb63881444571e1f48f30,SP,22,3.7,-10.78,3.81,46.52,0,119.71,Reliable
9de4643a8dbde634fe55621059d92273,SC,72,3.7,-11.58,4.53,1295.97,0,121.31,Reliable
1dc2de47ee26a0a5b12dc14fd6dc0dea,SP,25,3.7,-8.93,4.52,82.37,0,116.01,Reliable
20d83f3ef0e6925fd74bfd59170babf7,SP,40,3.7,-11.61,4.35,132.36,0,121.37,Reliable
640e21a7d01df7614a3b4923e990d40c,SP,115,3.68,-10.32,4.29,323.2,0,118.8,Reliable
282f23a9769b2690c5dda22e316f9941,MG,98,3.67,-12.12,4.33,903.6,0,122.41,Reliable
0db783cfcd3b73998abc6e10e59a102f,SP,132,3.65,-13.09,4.18,373.25,0,124.35,Reliable
710e3548e02bc1d2831dfc4f1b5b14d4,PR,131,3.65,-21.99,3.44,948.73,0,142.16,Reliable
2dee2ce60de9709b1a24083217181a1f,MT,54,3.64,-17.15,4.36,649.1,0,132.48,Reliable
eeb6de78f79159600292e314a77cbd18,SC,82,3.61,-16.86,4.42,5231.3,0,131.91,Reliable
701938c450705b8ae65fc923b70f35c7,SP,74,3.6,-11.68,3.72,807.91,0,121.56,Reliable
52d76513f0c4d97f3b99570e2c94ee31,RS,19,3.57,-19.32,3.46,196.6,0,136.86,Reliable
a7f13822ceb966b076af67121f87b063,SP,73,3.57,-16.73,3.45,709.91,0,131.68,Reliable
d624126b9206f595fb3fbb6ba03b28a8,PR,23,3.57,-16.18,4.18,940.65,0,130.57,Reliable
38e679b9e0064cd94c6f035707344dae,PR,27,3.57,-16.86,4.0,86.98,0,131.94,Reliable
2e13c71026e1a39ba5cc1b86dcb679aa,SP,24,3.57,-14.18,4.25,49.23,0,126.58,Reliable
750303a20e9c56b2a6bc45cdce0b897d,GO,53,3.57,-12.46,4.34,94.32,0,123.14,Reliable
ebd2d60905fb58271facef5596b620d3,SP,82,3.53,-11.28,4.24,377.49,0,120.8,Reliable
e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,80,3.53,-18.79,3.93,522.17,0,135.81,Reliable
1c68394e931a64f90ea236c5ea590300,PR,142,3.51,-15.43,3.93,1152.92,0,129.11,Reliable
1a3df491d1c4f1589fc2b934ada68bf2,SC,160,3.51,-13.04,4.25,917.12,0,124.33,Reliable
537eb890efff034a88679788b647c564,RJ,158,3.51,-12.45,4.18,238.28,0,123.15,Reliable
3bdff180c7e1f6551a643b99c265a120,SP,56,3.45,-12.36,4.1,491.68,0,123.0,Reliable
d379f449f2a3b271bc01c0782020f705,MG,28,3.45,-14.86,3.93,66.98,0,128.0,Reliable
8fdca8e349553f99bc738833a62c8802,SP,22,3.45,-12.34,4.21,32.39,0,122.96,Reliable
c864036feaab8c1659f65ea4faebe1da,PR,58,3.45,-13.36,4.57,366.5,0,125.0,Reliable
0bb738e4d789e63e2267697c42d35a2d,SP,28,3.45,-14.1,4.62,87.05,0,126.48,Reliable
e883aa812c37a7413226856f4579fe91,SP,26,3.45,-12.97,3.9,94.52,0,124.22,Reliable
376a891762bbdecbc02b4b6adec3fdda,GO,57,3.45,-15.31,4.67,171.19,0,128.9,Reliable
5f5b43b2bffa8656e4bc6efeb13cc649,SP,27,3.45,-13.9,4.45,381.76,0,126.08,Reliable
30a2f535bb48308f991d0b9ad4a8c4bb,SP,71,3.45,-12.91,4.25,355.84,0,124.09,Reliable
4e7c18b98d84e05cbae3ff0ff03846c2,SP,81,3.41,-13.17,4.11,385.39,0,124.64,Reliable
c6bda72e4dbf5c5866b13cb1810c6d03,SP,59,3.39,-12.27,4.39,262.14,0,122.84,Reliable
062ce95fa2ad4dfaedfc79260130565f,RS,54,3.39,-13.47,4.02,279.45,0,125.25,Reliable
6b243f80ed07b10f0e8aa0f21a205f3c,PR,79,3.37,-14.43,4.02,340.58,0,127.17,Reliable
0b90b6df587eb83608a64ea8b390cf07,PR,163,3.35,-18.31,4.0,906.24,0,134.94,Reliable
05ff92fedb5be47920fea08e501238b9,RS,57,3.33,-17.83,4.28,920.81,0,134.0,Reliable
974cf2cb8f4b7add98709c30df02fe10,SP,30,3.33,-13.8,4.17,107.09,0,125.94,Reliable
729b2d09b2a0bdab221076327f13d050,SP,48,3.33,-13.0,4.58,80.85,0,124.33,Reliable
1464afc72f696af775557a821c2e253f,RJ,29,3.33,-12.7,4.17,58.0,0,123.73,Reliable
5b67882648febfb6e1225e6ad7164f6b,PR,27,3.33,-13.5,4.03,99.13,0,125.33,Reliable
02f5837340d7eb4f653d676c7256523a,PR,30,3.33,-17.33,4.83,201.45,0,133.0,Reliable
06df0c10d34e459d9672bc77388742eb,PR,26,3.33,-14.67,4.37,322.8,0,127.67,Reliable
2199e7fe213c16213bf5d6a7eadc9a5d,SP,24,3.33,-13.2,4.4,94.69,0,124.73,Reliable
3078096983cf766a32a06257648502d1,SP,56,3.28,-12.43,4.3,955.31,0,123.22,Reliable
7178f9f4dd81dcef02f62acdf8151e01,SC,202,3.26,-18.67,4.03,3101.47,0,135.71,Reliable
4917cee8d902e13428c3ec4b1ca6f315,SC,31,3.23,-9.94,4.16,180.53,0,118.27,Reliable
30829ded4523ab9224b93bc49a62c95f,RS,18,3.23,-18.65,3.58,673.5,0,135.69,Reliable
95ec4458365c4d11f452ccf538377619,SP,27,3.23,-12.68,4.13,56.41,0,123.75,Reliable
f00e21b1e91a79653163b7fd8f293ff1,SP,31,3.23,-16.23,3.97,80.79,0,130.84,Reliable
72c5da29406b4234927b81855e7b64f6,SP,31,3.23,-16.58,4.13,313.99,0,131.55,Reliable
36a968b544695394e4e9d7572688598f,SP,148,3.21,-12.31,3.72,238.33,0,123.02,Reliable
2ff97219cb8622eaf3cd89b7d9c09824,SP,87,3.19,-9.39,4.55,228.09,0,117.19,Reliable
9b013e03b2ab786505a1d3b5c0756754,SP,170,3.18,-10.14,3.95,601.24,0,118.69,Reliable
de722cd6dad950a92b7d4f82673f8833,PE,337,3.18,-16.12,4.16,1882.14,0,130.65,Reliable
e7d5b006eb624f13074497221eb37807,SP,28,3.17,-8.21,3.11,293.36,0,114.84,Reliable
febab0275244b9a49a623f0bd613ca2f,SP,106,3.17,-11.75,4.32,584.88,0,121.92,Reliable
95e03ca3d4146e4011985981aeb959b9,RJ,172,3.16,-15.21,3.96,431.95,0,128.84,Reliable
33576ec5412fb5905d876f12f33bfde6,PR,31,3.13,-17.22,4.13,116.68,0,132.88,Reliable
4ebdc7e6cd6102a022dadc49156d4ea8,SP,29,3.13,-10.72,3.75,42.72,0,119.88,Reliable
5d3bb11474a06bdc23fb9e89f1164ee0,SP,31,3.13,-13.53,3.94,109.4,0,125.5,Reliable
ff063b022a9a0aab91bad2c9088760b7,SP,94,3.13,-12.03,4.24,381.65,0,122.5,Reliable
cce6ab8d1682639fe45ab70234f1665f,SP,61,3.12,-13.83,4.53,115.2,0,126.1,Reliable
95f83f51203c626648c875dd41874c7f,MG,50,3.08,-14.26,3.22,273.32,0,126.98,Reliable
1838dd9b8977065acf51d95e0053ea7a,MG,62,3.08,-11.09,4.34,104.32,0,120.64,Reliable
80e6699fe29150b372a0c8a1ebf7dcc8,PR,96,3.06,-16.2,4.31,423.82,0,130.87,Reliable
3c487ae8f8d7542beff5788e2e0aea83,DF,30,3.03,-11.06,3.91,325.73,0,120.61,Reliable
2b1a40c1daabc6ca280c4b815c101841,MG,22,3.03,-14.06,3.79,438.19,0,126.61,Reliable
6061155addc1e54b4cfb51c1c2a32ad8,SP,28,3.03,-9.09,4.7,1291.39,0,116.66,Reliable
562fc2f2c2863ab7e79a9e4388a58a14,SP,255,3.02,-13.21,4.22,379.83,0,124.91,Reliable
53243585a1d6dc2643021fd1853d8905,BA,348,3.0,-11.6,4.11,7858.02,0,121.7,Reliable
aced59e9b31ef866a94f9e7f29d8d418,SP,61,2.99,-11.34,4.45,492.47,0,121.19,Reliable
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,2.99,-16.76,4.14,198.75,0,132.03,Reliable
966cb4760537b1404caedd472cc610a5,SP,67,2.99,-15.54,4.13,1417.9,0,129.58,Reliable
18e694e0e48ed6f7aa3f24aade5fd697,SP,31,2.94,-13.41,4.68,60.98,0,125.35,Reliable
ea67327e24487bdfac5fbfa37ea124df,SP,32,2.94,-15.24,3.56,181.95,0,129.01,Reliable
575df70bde3f9f2b30bf8d2e9910d725,SP,27,2.94,-17.79,4.12,340.29,0,134.11,Reliable
76d64c4aca3a7baf218bf93ef7fa768d,PR,64,2.9,-15.49,4.13,625.69,0,129.53,Reliable
1e8b33f18b4f7598d87f5cbee2282cc2,SP,122,2.88,-10.99,4.24,683.91,0,120.54,Reliable
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,32,2.86,-14.26,4.09,121.09,0,127.09,Reliable
fcb5ace8bcc92f75707dc0f01a27d269,SP,59,2.86,-9.2,3.84,282.18,0,116.97,Reliable
c8417879a15366a17c30af34c798c332,SP,25,2.86,-9.89,3.91,53.11,0,118.35,Reliable
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,35,2.86,-16.34,4.49,123.82,0,131.25,Reliable
8bd0f31cf0a614c658f6763bd02dea69,SP,33,2.86,-12.91,4.09,49.72,0,124.39,Reliable
b92e3c8f9738272ff7c59e111e108d7c,MG,62,2.86,-42.89,4.06,331.42,0,184.35,Reliable
240b9776d844d37535668549a396af32,RJ,35,2.86,-11.26,4.34,701.85,0,121.09,Reliable
7722b1df1b0e383e000397b2c11e3e19,SP,133,2.78,-12.2,4.19,340.59,0,123.01,Reliable
3c4e0452bff7a2a788179488d3d77032,PR,32,2.78,-15.61,3.64,136.18,0,129.83,Reliable
b839e41795b7f3ad94cc2014a52f6796,SP,33,2.78,-13.28,4.03,824.08,0,125.17,Reliable
c8b3445d737de6befde0c88ede534a5e,SP,30,2.78,-10.56,3.97,133.38,0,119.73,Reliable
1771297ac436903d1dd6b0e9279aa505,SP,28,2.78,-16.03,4.5,40.87,0,130.67,Reliable
d94a40fd42351c259927028d163af842,MG,100,2.75,-14.18,4.02,449.54,0,126.98,Reliable
116ccb1a1604bc88e4d234a8c23f33de,SP,61,2.74,-10.81,4.6,51.7,0,120.25,Reliable
aaed1309374718fdd995ee4c58c9dfcd,SC,104,2.7,-17.3,4.05,343.52,0,133.25,Reliable
a3dd39f583bc80bd8c5901c95878921e,BA,34,2.7,-11.76,4.59,156.06,0,122.17,Reliable
594f9aaa48e5bf431f011ddc5669b0d5,MG,37,2.63,-14.05,4.58,61.4,0,126.78,Reliable
cc5a78bbad32776dc4e3af205218368c,MG,33,2.63,-16.61,4.47,78.2,0,131.91,Reliable
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,23,2.63,-14.37,3.97,211.26,0,127.42,Reliable
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,38,2.63,-13.34,4.21,170.78,0,125.37,Reliable
32b8764b4ef628b53608fc34011fcc13,SC,36,2.63,-14.74,4.24,337.33,0,128.16,Reliable
98dac6635aee4995d501a3972e047414,SP,89,2.63,-11.71,3.85,318.54,0,122.11,Reliable
25e6ffe976bd75618accfe16cefcbd0d,SP,106,2.61,-14.55,4.42,282.19,0,127.79,Reliable
9e6229250fedbe05838fef417b74e7fb,SP,73,2.6,-15.53,3.9,366.91,0,129.76,Reliable
42bde9fef835393bb8a8849cb6b7f245,DF,34,2.56,-14.31,4.28,678.85,0,127.34,Reliable
d23019c84ffae2d5ef2270367b8605fc,PR,39,2.56,-14.38,4.41,2060.2,0,127.48,Reliable
96804ea39d96eb908e7c3afdb671bb9e,MG,37,2.56,-13.21,3.97,127.16,0,125.14,Reliable
01fd077212124329bac32490e8ef80d9,SP,31,2.56,-11.95,4.31,35.23,0,122.62,Reliable
5f1dc28029d2c244352a68107ec2b542,SP,62,2.56,-15.95,4.37,251.04,0,130.62,Reliable
2a84855fd20af891be03bc5924d2b453,MG,155,2.52,-12.48,4.33,417.73,0,123.7,Reliable
37be5a7c751166fbc5f8ccba4119e043,SP,269,2.52,-13.57,4.28,1396.37,0,125.88,Reliable
d1b65fc7debc3361ea86b5f14c68d2e2,SP,39,2.5,-16.0,4.65,118.25,0,130.75,Reliable
4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,26,2.5,-10.53,4.22,172.13,0,119.81,Reliable
709e16e2b25c7474d980076c6bfc4806,SP,60,2.5,-13.29,4.53,111.0,0,125.33,Reliable
516e7738bd8f735ac19a010ee5450d8d,RJ,74,2.44,-18.6,4.61,315.85,0,135.98,Reliable
55a5b51f93f2b70ea513f5a047b0262a,MG,39,2.44,-12.49,4.49,150.09,0,123.76,Reliable
66dc1b1632bd6a3e508510c5b3492107,SP,36,2.44,-14.44,3.49,155.63,0,127.66,Reliable
1d4587203296c8f4ad134dc286fa6db0,SP,40,2.44,-11.27,4.37,53.13,0,121.32,Reliable
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,143,2.44,-15.03,4.03,294.39,0,128.84,Reliable
dbc22125167c298ef99da25668e1011f,MG,394,2.4,-13.9,4.26,1072.48,0,126.6,Reliable
4200ddf1967c5e41e48db62bc6d4b5ac,SP,22,2.38,-11.43,3.74,38.05,0,121.67,Reliable
3340ef1913fb70d28420f6ceb685c339,PR,32,2.38,-11.17,4.33,243.98,0,121.15,Reliable
5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,38,2.33,-19.05,4.81,132.48,0,136.94,Reliable
6481e96574816ead57975da2c0f6d80d,SP,32,2.33,-11.23,4.14,92.78,0,121.29,Reliable
58f1a6197ed863543e0136bdedb3fce2,MG,42,2.33,-15.35,4.12,200.45,0,129.53,Reliable
7f7b8245c336066a1f9933c359f11d77,SP,38,2.33,-13.02,4.56,90.75,0,124.88,Reliable
bf3c6d2a28b2b5501e6c15448982dcc9,SP,35,2.33,-12.0,4.42,159.21,0,122.83,Reliable
3f995f07c49d0d55a99d5c54957f7d81,SP,43,2.33,-12.12,4.21,94.3,0,123.07,Reliable
9add47bf45ce8e8c7db6b9cf670b1e09,PR,41,2.33,-13.6,4.16,87.44,0,126.03,Reliable
bd23da7354813347129d751591d1a6e2,SP,86,2.3,-10.21,4.08,439.5,0,119.27,Reliable
0432ead42b6c8a0bdf68154add917fdf,SP,82,2.3,-13.46,4.55,209.11,0,125.77,Reliable
817245bcc3badd82bbd222e0366951a6,SP,28,2.27,-13.59,3.77,196.37,0,126.04,Reliable
d66c305afaec317ebee552073a674429,MG,38,2.27,-19.59,4.52,115.42,0,138.04,Reliable
d98eec89afa3380e14463da2aabaea72,RS,168,2.19,-18.71,4.27,231.73,0,136.32,Reliable
381c83fdca332ea6afd896da20bf6e4a,PR,46,2.17,-15.85,4.39,125.2,0,130.62,Reliable
bccf933e006e9b94a6184af782963e77,SP,45,2.17,-13.28,4.43,65.5,0,125.48,Reliable
85d9eb9ddc5d00ca9336a2219c97bb13,MG,499,2.15,-15.69,4.19,547.94,0,130.31,Reliable
33a17d60c64393351ebf1ef860f4e0f2,RS,43,2.13,-16.11,4.62,186.04,0,131.16,Reliable
3d8fa2f5b647373c8620330c4e077a9f,SP,42,2.13,-13.23,3.83,89.45,0,125.4,Reliable
b8bc237ba3788b23da09c0f1f3a3288c,SC,45,2.13,-14.34,4.26,335.48,0,127.62,Reliable
9674754b5a0cb32b638cec001178f799,SP,84,2.11,-11.16,4.05,158.68,0,121.26,Reliable
8bb48dc19fccaa8613b6229bf7f452a2,SP,82,2.11,-13.44,4.34,100.43,0,125.82,Reliable
4c03b9dd4c11ee2cb35c96c49efc9420,SP,48,2.08,-14.15,4.02,68.23,0,127.26,Reliable
c68fb906c8f4b4b946d8386bfa6e5467,SP,45,2.08,-12.81,4.42,84.46,0,124.58,Reliable
229c3efbfb0ea2058de4ccdfbc3d784a,MG,118,2.07,-12.34,3.59,1056.31,0,123.65,Reliable
efcd8d2104f1a05d028af7bad20d974b,SP,46,2.0,-14.52,4.2,56.78,0,128.04,Reliable
ac3508719a1d8f5b7614b798f70af136,RS,101,1.98,-18.11,4.59,287.96,0,135.23,Reliable
cab85505710c7cb9b720bceb52b01cee,SP,201,1.96,-15.77,4.32,287.5,0,130.56,Reliable
e0a366315b1b726b6c7832d664c0f530,SP,43,1.96,-11.69,4.33,110.02,0,122.4,Reliable
5cf13accae3222c70a9cac40818ae839,MG,148,1.94,-14.5,4.43,338.92,0,128.03,Reliable
86ccac0b835037332a596a33b6949ee1,SC,178,1.92,-14.88,4.01,423.37,0,128.8,Reliable
8a432f4e5b471f8da497d7dc517666e2,SP,95,1.89,-12.42,4.12,160.21,0,123.9,Reliable
f680f85bee2d253556ac91be391d2c82,SP,45,1.85,-12.83,4.3,43.28,0,124.73,Reliable
83e197e95a1bbabc8c75e883ed016c47,RJ,46,1.85,-13.81,4.74,142.89,0,126.7,Reliable
a5cba26a62b8b4d0145b68b841e62e7f,PR,53,1.85,-14.8,4.57,302.66,0,128.68,Reliable
6c177e38df6d3f34182b1f1d427231bf,PR,53,1.85,-14.74,4.15,191.07,0,128.56,Reliable
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,48,1.82,-13.89,4.16,157.43,0,126.87,Reliable
2a5b78b41cd05baeac8df54c6606b92c,MG,46,1.79,-18.71,4.3,175.04,0,136.53,Reliable
138dbe45fc62f1e244378131a6801526,SP,49,1.72,-10.0,3.98,25.13,0,119.14,Reliable
8c16d1f32a54d92897cc437244442e1b,SC,108,1.69,-14.88,4.25,183.12,0,128.91,Reliable
1b8356dabde1d35e17cef975c3f82730,SP,55,1.67,-14.28,4.13,75.17,0,127.73,Reliable
289cdb325fb7e7f891c38608bf9e0962,SP,109,1.6,-10.58,4.59,261.62,0,120.36,Reliable
33a6f4b1e7cdc205511e76ba1b6e0186,SP,105,1.59,-13.69,4.36,219.47,0,126.58,Reliable
6c7d50c24b3ccd2fd83b44d8bb34e073,SP,112,1.59,-11.91,4.4,263.67,0,123.03,Reliable
609e1a9a6c2539919b8205cf7c4e6ff0,SC,87,1.54,-17.22,3.38,388.0,0,133.67,Reliable
cb8bcce248bb1fb274ba762d8b971456,MG,66,1.49,-11.97,4.34,176.23,0,123.19,Reliable
751bdc4d83a466c7206cd42e8f426b03,SP,51,1.47,-11.81,3.6,87.8,0,122.89,Reliable
91f848e9f4be368f4318775aac733370,SP,60,1.43,-11.41,4.24,43.71,0,122.1,Reliable
582d4f8675b945722eda7c0cb61ba4c7,SP,59,1.41,-14.03,4.11,70.33,0,127.36,Reliable
e26901d5ab434ce92fd9b5c256820a4e,SP,197,1.4,-13.54,4.14,184.55,0,126.38,Reliable
520b493b57809f446cb0a233bb3e25c7,SP,63,1.37,-12.04,4.38,31.11,0,123.39,Reliable
ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,122,1.32,-13.43,3.46,165.17,0,126.2,Reliable
c3cfdc648177fdbbbb35635a37472c53,PR,278,1.3,-16.3,4.43,678.27,0,131.95,Reliable
d921b68bf747894be13a97ae52b0f386,MG,77,1.3,-16.09,4.56,393.29,0,131.53,Reliable
9d5a9018aee56acb367ba9c3f05d1d6a,GO,66,1.28,-14.17,4.44,137.67,0,127.7,Reliable
6cd68b3ed6d59aaa9fece558ad360c0a,MG,149,1.27,-14.32,4.45,239.86,0,128.0,Reliable
259f7b5e6e482c230e5bfaa670b6bb8f,SP,136,1.23,-13.76,4.24,102.51,0,126.91,Reliable
744dac408745240a2c2528fb1b6028f3,PR,78,1.2,-16.83,4.55,250.89,0,133.06,Reliable
080199a181c46c657dc5aa235411be3b,SP,79,1.2,-9.65,4.55,135.08,0,118.7,Reliable
dfa0c4c6229ab200a4a1336b4d7128ff,SC,77,1.16,-15.51,4.01,92.89,0,130.44,Reliable
0df3984f9dfb3d49ac6366acbd3bbb85,MG,86,1.14,-14.81,4.34,194.91,0,129.05,Reliable
48162d548f5b1b11b9d29d1e01f75a61,SP,66,1.12,-12.85,3.82,139.62,0,125.14,Reliable
725c32fa80c2faacc4fc88450d27314e,SP,89,1.08,-12.23,4.44,51.72,0,123.92,Reliable
d12c926d74ceff0a90a21184466ce161,SP,76,1.03,-14.3,4.13,60.69,0,128.09,Reliable
5c243662ce92d84573bfaff24c3e3700,SP,98,1.0,-13.71,4.09,340.49,0,126.92,Reliable
530ec6109d11eaaf87999465c6afee01,PR,94,0.99,-17.2,4.32,178.22,0,133.91,Reliable
822166ed1e47908f7cfb49946d03c726,RJ,69,0.93,-12.72,3.85,76.17,0,124.97,Reliable
612170e34b97004b3ba37eae81836b4c,RS,107,0.91,-18.41,4.43,217.22,0,136.37,Reliable
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,115,0.78,-14.09,4.03,50.07,0,127.79,Reliable
0ea22c1cfbdc755f86b9b54b39c16043,MG,234,0.75,-16.75,4.27,103.13,0,133.12,Reliable
12b9676b00f60f3b700e83af21824c0e,RS,133,0.75,-21.24,4.52,225.15,0,142.1,Reliable
ca3bd7cd9f149df75950150d010fe4a2,SP,68,0.74,-16.86,3.79,57.13,0,133.35,Reliable
0bae85eb84b9fb3bd773911e89288d54,SP,136,0.69,-15.25,4.23,207.73,0,130.16,Reliable
72bc2cce903c872fe376a8faaa81d237,SP,17,0.0,-8.5,4.44,0.0,0,117.0,Reliable
a2deecd5398f5df4987110c80a1972a3,SP,13,0.0,-13.69,4.31,0.0,0,127.38,Reliable
638cba8be1fb599bbb76fd6948351eb3,SP,16,0.0,-11.55,4.73,0.0,0,123.1,Reliable
141440cad9341e553f8401c574a2aa38,PR,11,0.0,-21.17,4.17,0.0,0,142.34,Reliable
c9a06ece156bb057372c68718ec8909b,DF,11,0.0,-32.91,3.36,0.0,0,165.82,Reliable
1430239a858e7682bbc43b20758af153,SP,17,0.0,-10.82,4.0,0.0,0,121.64,Reliable
c5f7e746b7e6d07def6c0dae9903279b,PR,10,0.0,-17.18,4.45,0.0,0,134.36,Reliable
62c50c1af4dfdc4149d25c5222043d39,SP,12,0.0,-16.88,3.47,0.0,0,133.76,Reliable
60562ab00b8054280520d390c8c0045c,SP,17,0.0,-14.29,4.76,0.0,0,128.58,Reliable
caa9bc43a9fe8cf9c564ddd8a03cc4a6,SP,13,0.0,-11.36,4.36,0.0,0,122.72,Reliable
c510bc1718f0f2961eaa42a23330681a,SP,12,0.0,-9.92,4.25,0.0,0,119.84,Reliable
1354d51653f645349064725ed204e85e,SP,18,0.0,-18.8,3.85,0.0,0,137.6,Reliable
cac63f48c38cd7d002a7e846dcd99a23,SP,10,0.0,-12.7,4.8,0.0,0,125.4,Reliable
cac876b37d3abcd6bd76caca30277996,PR,27,0.0,-14.82,4.42,0.0,0,129.64,Reliable
14a08204d03bb6b6bde8029f801ae0eb,SP,28,0.0,-15.79,3.82,0.0,0,131.58,Reliable
3bb548e3cb7f70f28e3f11ee9dce0e59,PR,46,0.0,-17.87,3.98,0.0,0,135.74,Reliable
6426d21aca402a131fc0a5d0960a3c90,SP,23,0.0,-13.52,4.17,0.0,0,127.04,Reliable
cb6c9f5888a7a090c75beaf615925792,ES,11,0.0,-11.18,3.82,0.0,0,122.36,Reliable
c3e1abd72a42fe690fcd89cf5720fe29,SP,13,0.0,-11.38,4.46,0.0,0,122.76,Reliable
cb9fb4ca75d7ba8437480e8dde64fe98,SP,10,0.0,-11.7,4.0,0.0,0,123.4,Reliable
5f7300535881cef3b625fd683cf7d145,RS,10,0.0,-13.0,4.45,0.0,0,126.0,Reliable
cbf09e831b0c11f6f23ffb51004db972,SP,10,0.0,-13.5,4.4,0.0,0,127.0,Reliable
cc3d14116804f7209f3884f6367f1152,PR,27,0.0,-17.3,4.67,0.0,0,134.6,Reliable
3969863bb8af7f72580b3b1ffd3a17b3,SP,12,0.0,-11.54,4.0,0.0,0,123.08,Reliable
659e8466eb3ff1b0e8740d74fb7bbedd,BA,11,0.0,-19.93,4.5,0.0,0,139.86,Reliable
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,55,0.0,-12.32,4.05,0.0,0,124.64,Reliable
65b081a070633e057c462abdd6fb9dd8,GO,19,0.0,-17.7,4.35,0.0,0,135.4,Reliable
c2d70ce2c5d0a2eb75e78668236e6dc8,SP,13,0.0,-12.73,4.67,0.0,0,125.46,Reliable
65febd49fd28ec955651299159b1f527,SP,33,0.0,-13.47,4.34,0.0,0,126.94,Reliable
c26a2be5b53b7db6b276280da212a779,RJ,13,0.0,-11.94,2.72,0.0,0,123.88,Reliable
670a9dda115b5a88b18cfadee8de2332,SP,11,0.0,-17.82,4.45,0.0,0,135.64,Reliable
bf100ecb7997df312b285358fb32f92c,PR,20,0.0,-17.52,3.95,0.0,0,135.04,Reliable
bf00385a5f7fc1ef39a13c2e9ee50a5f,SP,28,0.0,-10.82,4.43,0.0,0,121.64,Reliable
671585f5a2af58b6e276bc01003c0d2b,PR,27,0.0,-13.96,4.7,0.0,0,127.92,Reliable
5f26c1408a65b42a7224cd463bdf3292,PR,10,0.0,-15.4,4.8,0.0,0,130.8,Reliable
cda598c48d7c614bc1cad7d8ff6f0010,SP,17,0.0,-13.78,3.94,0.0,0,127.56,Reliable
679769a98cfcc6da877c8486ff1c13f3,MG,21,0.0,-15.62,4.57,0.0,0,131.24,Reliable
bd697db56ff8e7c9cd1abeb7f72029b2,SP,21,0.0,-12.67,4.33,0.0,0,125.34,Reliable
bd4889b5e9133b35b66e42a8665cea5c,SP,36,0.0,-14.29,4.36,0.0,0,128.58,Reliable
5ef131ac72773e5b3f6c0d63cf424657,SP,10,0.0,-10.36,3.82,0.0,0,120.72,Reliable
